product_id,product_name,category,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12,total_sales,average_monthly_sales,total_revenue,review_score_category,average_monthly_growth_rate
939,Product_939,Clothing,63.29,3.0,666,658,930,867,24,768,742,439,484,735,122,73,695,6537,544.75,413726.73,Medium,3.439736305033398
940,Product_940,Electronics,290.38,1.3,304,715,178,533,527,779,300,588,600,736,32,636,329,5953,496.0833333333333,1728632.14,Low,1.7943829278574521
941,Product_941,Clothing,140.66,1.2,620,591,211,691,181,870,659,465,665,880,512,699,659,7083,590.25,996294.78,Low,0.4369820132428856
942,Product_942,Electronics,279.32,2.3,748,890,804,947,498,515,791,662,950,345,203,253,616,7474,622.8333333333334,2087637.68,Medium,0.09834307863677937
943,Product_943,Sports,327.45,4.1,820,554,233,366,840,937,188,445,678,848,517,958,46,6610,550.8333333333334,2164444.5,High,0.20496639918761803
944,Product_944,Home & Kitchen,415.72,3.8,864,457,464,931,640,396,858,749,467,102,808,832,598,7302,608.5,3035587.4400000004,Medium,0.6254116112764694
945,Product_945,Toys,107.18,4.2,582,88,750,840,41,865,861,800,160,214,950,819,820,7208,600.6666666666666,772553.4400000001,High,2.686700385834704
946,Product_946,Toys,10.44,3.1,695,659,222,742,914,105,313,742,269,191,516,746,948,6367,530.5833333333334,66471.48,Medium,0.5334651677749901
947,Product_947,Electronics,72.76,2.8,762,94,630,914,480,84,492,487,55,671,442,985,640,5974,497.8333333333333,434668.24000000005,Medium,1.8681793941557194
948,Product_948,Toys,450.51,1.6,228,451,824,549,929,213,922,529,227,883,591,761,769,7648,637.3333333333334,3445500.48,Low,0.5094181634785215
949,Product_949,Electronics,437.58,2.3,102,427,263,581,847,120,921,72,848,718,785,331,313,6226,518.8333333333334,2724373.08,Medium,1.478436390975645
950,Product_950,Electronics,300.72,2.7,587,150,206,115,747,131,127,928,148,780,688,397,146,4563,380.25,1372185.36,Medium,1.1941596107039774
951,Product_951,Health,302.26,1.4,417,513,606,238,871,849,518,927,45,193,849,344,957,6910,575.8333333333334,2088616.5999999999,Low,0.8665174399887176
952,Product_952,Books,334.19,1.9,958,375,884,334,438,196,425,700,143,379,832,583,461,5750,479.1666666666667,1921592.5,Low,0.35007255731987513
953,Product_953,Books,91.81,3.4,216,21,733,440,401,18,558,949,749,402,338,746,583,5938,494.8333333333333,545167.78,Medium,5.756124403256503
954,Product_954,Health,457.63,3.9,407,882,365,147,545,641,564,16,783,663,437,835,485,6363,530.25,2911899.69,Medium,4.413037059340623
955,Product_955,Books,212.29,5.0,399,312,275,8,344,11,186,530,631,748,444,667,651,4807,400.5833333333333,1020478.0299999999,High,5.286260393124131
956,Product_956,Clothing,194.65,4.7,923,996,379,287,892,80,549,730,339,599,135,454,409,5849,487.4166666666667,1138507.85,High,0.7498393878987212
957,Product_957,Books,261.86,3.6,715,839,742,387,44,329,452,325,412,10,386,905,26,4857,404.75,1271854.02,Medium,3.8504597349729845
958,Product_958,Electronics,28.25,2.7,704,518,308,49,645,865,470,994,731,186,24,114,28,4932,411.0,139329.0,Medium,1.1846170028851584
959,Product_959,Sports,87.31,3.5,761,205,630,849,20,773,987,631,519,725,505,312,270,6426,535.5,561054.06,Medium,3.4917891498148297
960,Product_960,Sports,370.33,4.1,499,951,267,516,633,391,737,612,343,14,324,227,685,5700,475.0,2110881.0,High,2.1123138604094653
961,Product_961,Home & Kitchen,45.99,1.5,754,374,944,915,69,636,564,545,386,777,694,833,500,7237,603.0833333333334,332829.63,Low,0.8231060822169148
962,Product_962,Books,303.56,2.6,465,450,784,854,863,306,910,595,472,296,679,857,252,7318,609.8333333333334,2221452.08,Medium,0.1904400091783181
963,Product_963,Sports,126.45,4.4,691,625,63,637,872,266,223,920,274,410,978,244,384,5896,491.3333333333333,745549.2000000001,High,1.0775074302613903
964,Product_964,Books,197.7,2.5,949,783,809,586,47,446,153,707,352,955,337,817,59,6051,504.25,1196282.7,Medium,1.031951036285073
965,Product_965,Home & Kitchen,147.9,3.3,974,594,349,676,490,440,559,841,65,584,689,525,106,5918,493.1666666666667,875272.2000000001,Medium,0.6479836722083662
966,Product_966,Sports,181.06,3.4,731,178,924,277,550,894,350,201,78,51,884,527,219,5133,427.75,929380.98,Medium,1.677686027347229
967,Product_967,Electronics,360.93,1.7,82,209,914,953,286,651,146,343,597,639,94,949,440,6221,518.4166666666666,2245345.5300000003,Low,1.1893783155545532
968,Product_968,Clothing,152.08,2.4,604,499,493,835,9,840,904,852,635,27,544,426,770,6834,569.5,1039314.7200000001,Medium,10.051912819825755
969,Product_969,Health,285.37,2.3,947,463,522,988,541,1,575,522,201,576,622,41,882,5934,494.5,1693385.58,Medium,54.03509974754136
970,Product_970,Health,240.64,1.1,687,839,97,299,755,519,348,858,977,16,145,464,657,5974,497.8333333333333,1437583.3599999999,Low,1.216376903070488
971,Product_971,Health,333.52,1.1,751,123,945,801,273,761,181,399,661,350,892,621,563,6570,547.5,2191226.4,Low,0.8580622590079312
972,Product_972,Books,468.73,4.3,772,992,70,588,955,650,636,217,557,427,952,277,571,6892,574.3333333333334,3230487.16,High,0.8191156798591153
973,Product_973,Sports,367.62,2.1,903,112,363,809,599,635,178,444,112,649,230,835,545,5511,459.25,2025953.82,Medium,0.8844868056747868
974,Product_974,Sports,111.4,3.1,365,11,569,648,755,308,38,764,90,830,783,18,95,4909,409.0833333333333,546862.6,Medium,7.204726009303997
975,Product_975,Home & Kitchen,20.44,2.2,163,125,801,617,380,739,771,221,140,228,847,65,988,5922,493.5,121045.68000000001,Medium,1.9384144625009228
976,Product_976,Electronics,134.82,4.8,48,564,762,606,328,521,893,382,288,765,494,166,88,5857,488.0833333333333,789640.74,High,0.030897496264756
977,Product_977,Toys,299.56,2.0,511,330,275,134,478,468,2,880,900,988,37,584,827,5903,491.9166666666667,1768302.68,Medium,41.29354157811858
978,Product_978,Sports,30.46,2.7,329,900,49,579,14,211,63,591,729,209,424,402,921,5092,424.3333333333333,155102.32,Medium,2.9485429548856517
979,Product_979,Clothing,250.7,4.5,840,282,357,146,515,111,28,6,588,430,646,911,230,4250,354.1666666666667,1065475.0,High,8.798244988154313
980,Product_980,Home & Kitchen,300.44,4.4,116,139,727,489,190,7,371,271,410,293,845,821,967,5530,460.8333333333333,1661433.2,High,5.11996630103618
981,Product_981,Sports,170.45,1.7,941,400,905,477,167,803,522,738,376,742,746,408,274,6558,546.5,1117811.0999999999,Low,0.3380619047063828
982,Product_982,Sports,386.6,4.2,849,901,927,158,520,476,96,15,383,752,436,111,245,5020,418.3333333333333,1940732.0,High,2.3001922769634895
983,Product_983,Home & Kitchen,57.77,2.8,337,96,563,383,620,873,869,423,845,581,830,273,110,6466,538.8333333333334,373540.82,Medium,0.44541298963915776
984,Product_984,Home & Kitchen,42.19,2.9,881,516,782,162,136,459,441,523,151,103,367,406,233,4279,356.5833333333333,180531.00999999998,Medium,0.29981819247226527
985,Product_985,Books,365.45,1.5,737,568,484,440,153,252,202,802,834,203,344,372,277,4931,410.9166666666667,1802033.95,Low,0.21197998394450035
986,Product_986,Sports,250.27,1.3,864,923,83,852,387,525,410,752,750,52,159,596,476,5965,497.0833333333333,1492860.55,Low,1.1320317346145619
987,Product_987,Toys,345.76,3.9,840,845,898,188,208,751,992,20,626,973,549,650,416,7116,593.0,2460428.16,Medium,2.8702382679305978
988,Product_988,Clothing,220.24,3.0,147,68,804,414,271,437,20,689,318,939,661,38,677,5336,444.6666666666667,1175200.6400000001,Medium,5.462994910206768
989,Product_989,Electronics,126.97,2.7,575,117,637,338,142,753,550,938,368,374,911,104,127,5359,446.5833333333333,680432.23,Medium,0.7557845085669388
990,Product_990,Electronics,410.46,3.9,806,887,807,606,610,980,734,227,605,841,819,323,236,7675,639.5833333333334,3150280.5,Medium,0.044208612950613464
991,Product_991,Toys,400.71,4.1,323,58,583,180,888,853,101,784,994,53,540,792,802,6628,552.3333333333334,2655905.88,High,2.465847455867245
992,Product_992,Home & Kitchen,348.87,1.6,443,32,295,287,819,660,45,287,559,275,143,958,618,4978,414.8333333333333,1736674.86,Low,1.7819263674137376
993,Product_993,Home & Kitchen,139.71,3.4,837,317,235,833,68,235,65,808,702,334,587,991,127,5302,441.8333333333333,740742.42,Medium,1.3135786214681209
994,Product_994,Home & Kitchen,297.16,1.5,13,49,55,186,246,305,602,133,461,30,656,413,706,3842,320.1666666666667,1141688.7200000002,Low,2.3634827455837653
995,Product_995,Sports,183.68,4.0,943,879,918,883,260,477,163,983,11,134,740,428,850,6726,560.5,1235431.68,High,1.798859858749985
996,Product_996,Home & Kitchen,50.33,3.6,494,488,359,137,787,678,970,282,155,57,575,634,393,5515,459.5833333333333,277569.95,Medium,1.0156623182509514
997,Product_997,Home & Kitchen,459.07,4.8,701,18,906,129,78,19,110,403,683,104,858,729,474,4511,375.9166666666667,2070864.77,High,5.579452998734653
998,Product_998,Sports,72.73,1.3,287,725,109,193,657,215,337,664,476,265,344,888,654,5527,460.5833333333333,401978.71,Low,0.37088460292730974
999,Product_999,Sports,475.37,1.2,720,196,191,315,622,854,122,65,938,521,268,60,394,4546,378.8333333333333,2161032.02,Low,1.630735545467848
1000,Product_1000,Toys,225.77,2.1,114,890,903,983,769,134,704,648,400,495,839,611,110,7486,623.8333333333334,1690114.22,Medium,0.24472287821540828
